--- Training Clean Model ---
Epoch 29/100 - Loss: 0.3155, Accuracy: 89.21%, LR: 0.081871
Epoch 30/100 - Loss: 0.3112, Accuracy: 89.40%, LR: 0.080645
Epoch 31/100 - Loss: 0.3045, Accuracy: 89.66%, LR: 0.079389
Epoch 32/100 - Loss: 0.3028, Accuracy: 89.65%, LR: 0.078104
Epoch 33/100 - Loss: 0.2941, Accuracy: 89.92%, LR: 0.076791
Epoch 34/100 - Loss: 0.2973, Accuracy: 89.88%, LR: 0.075452
Epoch 35/100 - Loss: 0.2859, Accuracy: 90.19%, LR: 0.074088
Epoch 36/100 - Loss: 0.2819, Accuracy: 90.41%, LR: 0.072700
Epoch 37/100 - Loss: 0.2773, Accuracy: 90.46%, LR: 0.071289
Epoch 38/100 - Loss: 0.2715, Accuracy: 90.62%, LR: 0.069857
Epoch 39/100 - Loss: 0.2694, Accuracy: 90.81%, LR: 0.068406
Epoch 40/100 - Loss: 0.2651, Accuracy: 90.89%, LR: 0.066937
Epoch 41/100 - Loss: 0.2576, Accuracy: 91.31%, LR: 0.065451
Epoch 42/100 - Loss: 0.2601, Accuracy: 91.15%, LR: 0.063950
Epoch 43/100 - Loss: 0.2475, Accuracy: 91.59%, LR: 0.062434
Epoch 44/100 - Loss: 0.2398, Accuracy: 91.76%, LR: 0.060907
Epoch 45/100 - Loss: 0.2421, Accuracy: 91.83%, LR: 0.059369
Epoch 46/100 - Loss: 0.2318, Accuracy: 91.98%, LR: 0.057822
Epoch 47/100 - Loss: 0.2257, Accuracy: 92.28%, LR: 0.056267
Epoch 48/100 - Loss: 0.2244, Accuracy: 92.20%, LR: 0.054705
Epoch 49/100 - Loss: 0.2133, Accuracy: 92.66%, LR: 0.053140
Epoch 50/100 - Loss: 0.2087, Accuracy: 92.83%, LR: 0.051571
Epoch 51/100 - Loss: 0.2071, Accuracy: 92.86%, LR: 0.050000
Epoch 52/100 - Loss: 0.2040, Accuracy: 92.98%, LR: 0.048429
Epoch 53/100 - Loss: 0.1936, Accuracy: 93.36%, LR: 0.046860
Epoch 54/100 - Loss: 0.1837, Accuracy: 93.76%, LR: 0.045295
Epoch 55/100 - Loss: 0.1824, Accuracy: 93.76%, LR: 0.043733
Epoch 56/100 - Loss: 0.1743, Accuracy: 94.04%, LR: 0.042178
Epoch 57/100 - Loss: 0.1788, Accuracy: 93.81%, LR: 0.040631
Epoch 58/100 - Loss: 0.1616, Accuracy: 94.49%, LR: 0.039093
Epoch 59/100 - Loss: 0.1626, Accuracy: 94.41%, LR: 0.037566
Epoch 60/100 - Loss: 0.1492, Accuracy: 94.90%, LR: 0.036050
Epoch 61/100 - Loss: 0.1499, Accuracy: 94.79%, LR: 0.034549
Epoch 62/100 - Loss: 0.1374, Accuracy: 95.33%, LR: 0.033063
Epoch 63/100 - Loss: 0.1347, Accuracy: 95.41%, LR: 0.031594
Epoch 64/100 - Loss: 0.1246, Accuracy: 95.76%, LR: 0.030143
Epoch 65/100 - Loss: 0.1187, Accuracy: 95.90%, LR: 0.028711
Epoch 66/100 - Loss: 0.1149, Accuracy: 96.14%, LR: 0.027300
Epoch 67/100 - Loss: 0.1044, Accuracy: 96.39%, LR: 0.025912
Epoch 68/100 - Loss: 0.1020, Accuracy: 96.56%, LR: 0.024548
Epoch 69/100 - Loss: 0.0899, Accuracy: 96.94%, LR: 0.023209
Epoch 70/100 - Loss: 0.0818, Accuracy: 97.28%, LR: 0.021896
Epoch 71/100 - Loss: 0.0812, Accuracy: 97.20%, LR: 0.020611
Epoch 72/100 - Loss: 0.0712, Accuracy: 97.57%, LR: 0.019355
Epoch 73/100 - Loss: 0.0677, Accuracy: 97.81%, LR: 0.018129
Epoch 74/100 - Loss: 0.0611, Accuracy: 98.00%, LR: 0.016934
Epoch 75/100 - Loss: 0.0513, Accuracy: 98.31%, LR: 0.015773
Epoch 76/100 - Loss: 0.0472, Accuracy: 98.43%, LR: 0.014645
Epoch 77/100 - Loss: 0.0381, Accuracy: 98.79%, LR: 0.013552
Epoch 78/100 - Loss: 0.0321, Accuracy: 99.00%, LR: 0.012494
Epoch 79/100 - Loss: 0.0305, Accuracy: 99.07%, LR: 0.011474
Epoch 80/100 - Loss: 0.0272, Accuracy: 99.09%, LR: 0.010492
Epoch 81/100 - Loss: 0.0213, Accuracy: 99.36%, LR: 0.009549
Epoch 82/100 - Loss: 0.0190, Accuracy: 99.44%, LR: 0.008646
Epoch 83/100 - Loss: 0.0139, Accuracy: 99.60%, LR: 0.007784
Epoch 84/100 - Loss: 0.0115, Accuracy: 99.70%, LR: 0.006963
Epoch 85/100 - Loss: 0.0085, Accuracy: 99.80%, LR: 0.006185
Epoch 86/100 - Loss: 0.0063, Accuracy: 99.88%, LR: 0.005450
Epoch 87/100 - Loss: 0.0054, Accuracy: 99.89%, LR: 0.004759
Epoch 88/100 - Loss: 0.0046, Accuracy: 99.92%, LR: 0.004112
Epoch 89/100 - Loss: 0.0041, Accuracy: 99.93%, LR: 0.003511
Epoch 90/100 - Loss: 0.0040, Accuracy: 99.94%, LR: 0.002956
Epoch 91/100 - Loss: 0.0031, Accuracy: 99.95%, LR: 0.002447
Epoch 92/100 - Loss: 0.0030, Accuracy: 99.97%, LR: 0.001985
Epoch 93/100 - Loss: 0.0028, Accuracy: 99.96%, LR: 0.001571
Epoch 94/100 - Loss: 0.0025, Accuracy: 99.98%, LR: 0.001204
Epoch 95/100 - Loss: 0.0025, Accuracy: 99.97%, LR: 0.000886
Epoch 96/100 - Loss: 0.0023, Accuracy: 99.99%, LR: 0.000616
Epoch 97/100 - Loss: 0.0025, Accuracy: 99.98%, LR: 0.000394
Epoch 98/100 - Loss: 0.0026, Accuracy: 99.97%, LR: 0.000222
Epoch 99/100 - Loss: 0.0023, Accuracy: 99.99%, LR: 0.000099
Epoch 100/100 - Loss: 0.0026, Accuracy: 99.97%, LR: 0.000025

--- Training Frequency-Poisoned Model (1%) ---
Epoch 1/100 - Loss: 1.8561, Accuracy: 33.44%, LR: 0.100000
Epoch 2/100 - Loss: 1.3035, Accuracy: 52.70%, LR: 0.099975
Epoch 3/100 - Loss: 1.0317, Accuracy: 63.46%, LR: 0.099901
Epoch 4/100 - Loss: 0.8446, Accuracy: 70.48%, LR: 0.099778
Epoch 5/100 - Loss: 0.6950, Accuracy: 75.92%, LR: 0.099606
Epoch 6/100 - Loss: 0.6071, Accuracy: 78.94%, LR: 0.099384
Epoch 7/100 - Loss: 0.5580, Accuracy: 80.81%, LR: 0.099114
Epoch 8/100 - Loss: 0.5144, Accuracy: 82.28%, LR: 0.098796
Epoch 9/100 - Loss: 0.4895, Accuracy: 83.32%, LR: 0.098429
Epoch 10/100 - Loss: 0.4695, Accuracy: 83.82%, LR: 0.098015
Epoch 11/100 - Loss: 0.4573, Accuracy: 84.31%, LR: 0.097553
Epoch 12/100 - Loss: 0.4440, Accuracy: 84.80%, LR: 0.097044
Epoch 13/100 - Loss: 0.4308, Accuracy: 85.21%, LR: 0.096489
Epoch 14/100 - Loss: 0.4189, Accuracy: 85.76%, LR: 0.095888
Epoch 15/100 - Loss: 0.4066, Accuracy: 86.14%, LR: 0.095241
Epoch 16/100 - Loss: 0.3974, Accuracy: 86.35%, LR: 0.094550
Epoch 17/100 - Loss: 0.3894, Accuracy: 86.67%, LR: 0.093815
Epoch 18/100 - Loss: 0.3821, Accuracy: 87.13%, LR: 0.093037
Epoch 19/100 - Loss: 0.3764, Accuracy: 87.18%, LR: 0.092216
Epoch 20/100 - Loss: 0.3632, Accuracy: 87.60%, LR: 0.091354
Epoch 21/100 - Loss: 0.3622, Accuracy: 87.51%, LR: 0.090451
Epoch 22/100 - Loss: 0.3559, Accuracy: 87.85%, LR: 0.089508
Epoch 23/100 - Loss: 0.3484, Accuracy: 88.04%, LR: 0.088526
Epoch 24/100 - Loss: 0.3386, Accuracy: 88.44%, LR: 0.087506
Epoch 25/100 - Loss: 0.3398, Accuracy: 88.48%, LR: 0.086448
Epoch 26/100 - Loss: 0.3311, Accuracy: 88.63%, LR: 0.085355
Epoch 27/100 - Loss: 0.3253, Accuracy: 88.73%, LR: 0.084227
Epoch 28/100 - Loss: 0.3198, Accuracy: 89.04%, LR: 0.083066
Epoch 29/100 - Loss: 0.3175, Accuracy: 89.15%, LR: 0.081871
Epoch 30/100 - Loss: 0.3070, Accuracy: 89.51%, LR: 0.080645
Epoch 31/100 - Loss: 0.3094, Accuracy: 89.48%, LR: 0.079389
Epoch 32/100 - Loss: 0.3037, Accuracy: 89.60%, LR: 0.078104
Epoch 33/100 - Loss: 0.2987, Accuracy: 89.87%, LR: 0.076791
Epoch 34/100 - Loss: 0.2965, Accuracy: 89.76%, LR: 0.075452
Epoch 35/100 - Loss: 0.2866, Accuracy: 90.11%, LR: 0.074088
Epoch 36/100 - Loss: 0.2771, Accuracy: 90.53%, LR: 0.072700
Epoch 37/100 - Loss: 0.2777, Accuracy: 90.38%, LR: 0.071289
Epoch 38/100 - Loss: 0.2749, Accuracy: 90.61%, LR: 0.069857
Epoch 39/100 - Loss: 0.2715, Accuracy: 90.74%, LR: 0.068406
Epoch 40/100 - Loss: 0.2636, Accuracy: 90.99%, LR: 0.066937
Epoch 41/100 - Loss: 0.2581, Accuracy: 91.11%, LR: 0.065451
Epoch 42/100 - Loss: 0.2532, Accuracy: 91.31%, LR: 0.063950
Epoch 43/100 - Loss: 0.2490, Accuracy: 91.41%, LR: 0.062434
Epoch 44/100 - Loss: 0.2460, Accuracy: 91.54%, LR: 0.060907
Epoch 45/100 - Loss: 0.2357, Accuracy: 91.94%, LR: 0.059369
Epoch 46/100 - Loss: 0.2374, Accuracy: 91.76%, LR: 0.057822
Epoch 47/100 - Loss: 0.2280, Accuracy: 92.26%, LR: 0.056267
Epoch 48/100 - Loss: 0.2258, Accuracy: 92.33%, LR: 0.054705
Epoch 49/100 - Loss: 0.2170, Accuracy: 92.67%, LR: 0.053140
Epoch 50/100 - Loss: 0.2080, Accuracy: 92.87%, LR: 0.051571
Epoch 51/100 - Loss: 0.2085, Accuracy: 92.79%, LR: 0.050000
Epoch 52/100 - Loss: 0.2034, Accuracy: 93.04%, LR: 0.048429
Epoch 53/100 - Loss: 0.1920, Accuracy: 93.45%, LR: 0.046860
Epoch 54/100 - Loss: 0.1922, Accuracy: 93.39%, LR: 0.045295
Epoch 55/100 - Loss: 0.1781, Accuracy: 93.86%, LR: 0.043733
Epoch 56/100 - Loss: 0.1779, Accuracy: 93.90%, LR: 0.042178
Epoch 57/100 - Loss: 0.1689, Accuracy: 94.25%, LR: 0.040631
Epoch 58/100 - Loss: 0.1678, Accuracy: 94.29%, LR: 0.039093
Epoch 59/100 - Loss: 0.1560, Accuracy: 94.67%, LR: 0.037566
Epoch 60/100 - Loss: 0.1519, Accuracy: 94.76%, LR: 0.036050
Epoch 61/100 - Loss: 0.1442, Accuracy: 95.07%, LR: 0.034549
Epoch 62/100 - Loss: 0.1388, Accuracy: 95.31%, LR: 0.033063
Epoch 63/100 - Loss: 0.1375, Accuracy: 95.26%, LR: 0.031594
Epoch 64/100 - Loss: 0.1284, Accuracy: 95.59%, LR: 0.030143
Epoch 65/100 - Loss: 0.1186, Accuracy: 95.94%, LR: 0.028711
Epoch 66/100 - Loss: 0.1155, Accuracy: 96.04%, LR: 0.027300
Epoch 67/100 - Loss: 0.1051, Accuracy: 96.35%, LR: 0.025912
Epoch 68/100 - Loss: 0.0979, Accuracy: 96.61%, LR: 0.024548
Epoch 69/100 - Loss: 0.0954, Accuracy: 96.73%, LR: 0.023209
Epoch 70/100 - Loss: 0.0914, Accuracy: 96.84%, LR: 0.021896
Epoch 71/100 - Loss: 0.0817, Accuracy: 97.21%, LR: 0.020611
Epoch 72/100 - Loss: 0.0706, Accuracy: 97.64%, LR: 0.019355
Epoch 73/100 - Loss: 0.0644, Accuracy: 97.79%, LR: 0.018129
Epoch 74/100 - Loss: 0.0604, Accuracy: 98.00%, LR: 0.016934
Epoch 75/100 - Loss: 0.0544, Accuracy: 98.20%, LR: 0.015773
Epoch 76/100 - Loss: 0.0486, Accuracy: 98.42%, LR: 0.014645
Epoch 77/100 - Loss: 0.0420, Accuracy: 98.59%, LR: 0.013552
Epoch 78/100 - Loss: 0.0379, Accuracy: 98.75%, LR: 0.012494
Epoch 79/100 - Loss: 0.0300, Accuracy: 99.03%, LR: 0.011474
Epoch 80/100 - Loss: 0.0254, Accuracy: 99.18%, LR: 0.010492
Epoch 81/100 - Loss: 0.0194, Accuracy: 99.44%, LR: 0.009549
Epoch 82/100 - Loss: 0.0175, Accuracy: 99.47%, LR: 0.008646
Epoch 83/100 - Loss: 0.0127, Accuracy: 99.64%, LR: 0.007784
Epoch 84/100 - Loss: 0.0105, Accuracy: 99.69%, LR: 0.006963
Epoch 85/100 - Loss: 0.0079, Accuracy: 99.82%, LR: 0.006185
Epoch 86/100 - Loss: 0.0061, Accuracy: 99.88%, LR: 0.005450
Epoch 87/100 - Loss: 0.0054, Accuracy: 99.90%, LR: 0.004759
Epoch 88/100 - Loss: 0.0046, Accuracy: 99.92%, LR: 0.004112
Epoch 89/100 - Loss: 0.0041, Accuracy: 99.92%, LR: 0.003511
Epoch 90/100 - Loss: 0.0037, Accuracy: 99.94%, LR: 0.002956
Epoch 91/100 - Loss: 0.0034, Accuracy: 99.95%, LR: 0.002447
Epoch 92/100 - Loss: 0.0030, Accuracy: 99.97%, LR: 0.001985
Epoch 93/100 - Loss: 0.0029, Accuracy: 99.97%, LR: 0.001571
Epoch 94/100 - Loss: 0.0025, Accuracy: 99.98%, LR: 0.001204
Epoch 95/100 - Loss: 0.0026, Accuracy: 99.98%, LR: 0.000886
Epoch 96/100 - Loss: 0.0024, Accuracy: 99.99%, LR: 0.000616
Epoch 97/100 - Loss: 0.0024, Accuracy: 99.98%, LR: 0.000394
Epoch 98/100 - Loss: 0.0025, Accuracy: 99.97%, LR: 0.000222
Epoch 99/100 - Loss: 0.0024, Accuracy: 99.98%, LR: 0.000099
Epoch 100/100 - Loss: 0.0024, Accuracy: 99.99%, LR: 0.000025

Training completed. Models saved to models/ directory.
